colony_to_state_conversion_desc;A necessity of uncivilized colony-to-state conversion.;;;;;;;;;;;;;
colony_to_be_annexed;Colonial Negotiations;;;;;;;;;;;;;
colony_to_be_annexed_desc;Our former overlord lost a war and now we, as their former colony, are in the negotiation table.;;;;;;;;;;;;;
permanent_occupation;Occupation of Defeated Country;;;;;;;;;;;;;
permanent_occupation_desc;Our long occupation of a country that has already been defeated is drawing international criticism.;;;;;;;;;;;;;
regency_government;Regency;;;;;;;;;;;;;
regency_government_desc;Sickness, foreign trips, premature death or abdication - a number of reasons can trigger a regency. The fact is that our country is currently in one, the regents aren't very good at their jobs and our country is on the edge of chaos.;;;;;;;;;;;;;
reactionary_demands;Reactionary Agenda;;;;;;;;;;;;;
reactionary_demands_desc;Reactionaries forced their way to power are an implementing an anti-western agenda.;;;;;;;;;;;;;
integrating_colony;Integrating Colony;;;;;;;;;;;;;
integrating_colony_desc;We are working towards full integration of a big colony in our empire. This will require all of our efforts that could be directed to colonization.;;;;;;;;;;;;;
non_interventionism_trade_policy;Economic Non-Interventionism;;;;;;;;;;;;;
non_interventionism_trade_policy_desc;Proponents of economic non-interventionism believe that tariffs shouldn't be used to heavily subside or protect national trade at all.;;;;;;;;;;;;;
claimed_africa;Claimed Colony;;;;;;;;;;;;;
claimed_africa_desc;We claimed a colony and need to wait before claiming new colonies under the same rules.;;;;;;;;;;;;;
quality_coal;High-Quality Coal;;;;;;;;;;;;;
quality_coal_desc;The coal in this province is of high quality, lasting longer and producing more heat.;;;;;;;;;;;;;
smithian_school;Ë¹ÃÜÖ÷Òå;;;;;;;;;;;;;
smithian_school_desc;×ÔÓÉ·ÅÈÎµÄÕÜÑ§£¬ÀıÈç×î´óÏŞ¶ÈµØ¼õÉÙÕş¸®¸ÉÔ¤ºÍË°ÊÕÔÚ×ÔÓÉÊĞ³¡ÖĞµÄ×÷ÓÃ£¬ÒÔ¼°¡°¿´²»¼ûµÄÊÖ¡±Ö¸µ¼¹©ÇóµÄÏë·¨£¬ÊÇÑÇµ±¡¤Ë¹ÃÜĞ´×÷¸ºÔğÍÆ¶¯µÄ¹Ø¼üË¼Ïë¡£ ÎÒÃÇµÄÃ³Ò×Õş²ßºÜ´ó³Ì¶ÈÉÏÊÜµ½ËûµÄÆô·¢;;;;;;;;;;;;;
french_liberal_school;ÕıÍ³×ÔÓÉÖ÷ÒåÑ§ÅÉ;;;;;;;;;;;;;
french_liberal_school_desc;ÕıÍ³µÄ¾­¼ÃË¼ÏëÑ§ÅÉ£¬Ò²±»³ÆÎª·¨¹ú×ÔÓÉÅÉ»òÀÖ¹ÛÖ÷ÒåÑ§ÅÉ£¬Ì°À·µØº´ÎÀ×ÔÓÉÃ³Ò×ºÍ×ÔÓÉ·ÅÈÎµÄ×Ê±¾Ö÷Òå¡£ËûÃÇÊÇ¼¯ÌåÖ÷Òå£¬¸ÉÉæÖ÷ÒåºÍ±£»¤Ö÷ÒåË¼ÏëµÄÖ÷Òª·´¶ÔÕß¡£ÎÒÃÇµÄÃ³Ò×Õş²ßÖ÷ÒªÊÜµ½ÕâÒ»Ñ§ÅÉµÄÆô·¢¡£;;;;;;;;;;;;;
no_trade_policy_set;Î´Ñ¡ÔñÃ³Ò×Õş²ß;;;;;;;;;;;;;
no_trade_policy_set_desc;ÎÒÃÇµÄÕş¸®Ã»ÓĞ¹Ì¶¨µÄÃ³Ò×Õş²ß£¬¸üÔ¸Òâ¶Ô¹ØË°×÷³öÁé»î¾ö¶¨¡£;;;;;;;;;;;;;
russian_protectionism;High Protectionism;;;;;;;;;;;;;
russian_protectionism_desc;The aim of this policy is to have a country that is economically independent, relying on high importation tariffs to cover most expenses.;;;;;;;;;;;;;
mercantilism;ÖØÉÌÖ÷Òå;;;;;;;;;;;;;
mercantilism_desc;ÖØÉÌÖ÷ÒåÊÇÒ»ÖÖÖ¼ÔÚ×î´óÏŞ¶ÈµØÀ©´ó¹ú¼ÒÃ³Ò×µÄÕş²ß£¬ÓÈÆäÊÇ×î´ó»¯»Æ½ğºÍ°×ÒøµÄ»ıÀÛ¡£Ëü´Ù½øÕş¸®¶Ô¹ú¼Ò¾­¼ÃµÄ¼à¹Ü£¬Ä¿µÄÊÇÒÔÎşÉü¹ú¼Ò¾ºÕù¶ÔÊÖÎª´ú¼ÛÀ´ÔöÇ¿¹ú¼ÒÈ¨Á¦¡£;;;;;;;;;;;;;
economic_nationalism;¾­¼ÃÃñ×åÖ÷Òå;;;;;;;;;;;;;
economic_nationalism_desc;ÕâÏîÕş²ßµÄÄ¿µÄÊÇ½¨Á¢Ò»¸ö¾­¼Ã¶ÀÁ¢ºÍ¹ú¼Ò×Ô¸ø×Ô×ãµÄ¹ú¼Ò¡£ ËüÇãÏòÓÚÇ¿µ÷¹úÄÚ¿ØÖÆ¾­¼Ã£¬ÀÍ¶¯Á¦ºÍ×Ê±¾ĞÎ³ÉµÄÕş²ß£¬¼´Ê¹ÕâĞèÒª¶ÔÀÍ¶¯Á¦£¬»õÎïºÍ×Ê±¾µÄÁ÷¶¯ÊµĞĞÑÏ¸ñµÄ¹ØË°ºÍÆäËûÏŞÖÆ¡£;;;;;;;;;;;;;
polish_uprising_mobilization;²¨À¼ÆğÒå;;;;;;;;;;;;;
polish_uprising_mobilization_desc;ÎÒÃÇÕıÔÚ¶¯Ô±ÎÒÃÇµÄÉç»á£¬ÒÔ±ã²¨À¼ÔÙ´Î»ñµÃ×ÔÓÉ¡£;;;;;;;;;;;;;
credit_risk;¸ßĞÅÓÃ·çÏÕ;;;;;;;;;;;;;
credit_risk_desc;ÅÑÂÒ£¬Õ½Õù»òÆÕ±é²»ÎÈ¶¨£¬ÎÒ¹ú¶Ô½èÇ®¸øÎÒÃÇµÄÆäËû¹ú¼ÒÀ´Ëµ·çÏÕÌ«´ó¡£;;;;;;;;;;;;;
sound_dues;ËÉµÂº£Ï¿Í¨ĞĞË°;;;;;;;;;;;;;
sound_dues_toll;ËÉµÂº£Ï¿Í¨ĞĞË°;;;;;;;;;;;;;
unrecognized_country;Î´ÊÜ³ĞÈÏµÄ¹ú¼Ò;;;;;;;;;;;;;
unrecognized_country_desc;×÷ÎªÒ»¸öÄêÇáµÄ·´ÅÑ¹ú¼Ò£¬Ã»ÓĞÈË³ĞÈÏÎÒÃÇµÄ×ÔÖÎÈ¨¡£;;;;;;;;;;;;;
monthly_payment_made;Äê¶È¸¶¿î;;;;;;;;;;;;;
monthly_payment_made_desc;ÎÒÃÇÕâ¸öÔÂÒÑ¾­Ö§¸¶¹ı¹±½ğÁË¡£;;;;;;;;;;;;;
using_foreign_ships;Ê¹ÓÃ½ø¿Ú´¬Ö»;;;;;;;;;;;;;
using_foreign_shipyards;Ê¹ÓÃÎ÷·½Ôì´¬³§;;;;;;;;;;;;;
using_foreign_weapons;Ê¹ÓÃ½ø¿ÚÎäÆ÷;;;;;;;;;;;;;
using_foreign_artillery;Ê¹ÓÃ½ø¿Ú»ğÅÚ;;;;;;;;;;;;;
sicilian_mafia;Î÷Î÷ÀïºÚÊÖµ³;;;;;;;;;;;;;
desc_sicilian_mafia;Î÷Î÷ÀïºÚÊÖµ³£¬Ò²±»³ÆÎªºÚÊÖµ³»òCosa Nostra£¬ÊÇÒ»¸öµ®ÉúÔÚÎ÷Î÷Àïµº£¬ÔÚÄÏÒâ´óÀûÊ¡·İ»î¶¯µÄ·¸×ï¼¯ÍÅ¡£ËûÃÇµÄÀûÈóÖ÷ÒªÀ´×ÔÇÃÕ©ÀÕË÷£¬ÑÏÖØÓ°ÏìÁËÉú²úÕßµÄÀûÈóºÍ¹ÍÓÃĞÂ¹¤ÈËµÄÄÜÁ¦£¬µ«ËûÃÇÒ²Éæ¼°ÕşÖÎ¸¯°ÜºÍÆäËû·¸×ïÁìÓò¡£ËûÃÇ²Ğ¿áµÄ·½·¨Ê¹ËûÃÇÔÚ»î¶¯µÄµØ·½³ôÃûÕÑÖø¡£;;;;;;;;;;;;;
owed_steamers;Ç·ÂÖ´¬;;;;;;;;;;;;;
owed_artillery;Ç·»ğÅÚ;;;;;;;;;;;;;
owed_canned_food;Ç·¹ŞÍ·Ê³Æ·;;;;;;;;;;;;;
total_reform;È«·½Î»Ææ¼£;;;;;;;;;;;;;
total_reform_desc;ÎÒÃÇ¹ú¼ÒÕıÔÚ½øĞĞÈ«Ãæ¸Ä¸ï£¬´Ù½øÕæÕıµÄÆæ¼£¡£;;;;;;;;;;;;;
slave_revolution;Å«Á¥¸ïÃü;;;;;;;;;;;;;
relutanct_figher;²»ÇéÔ¸µÄÕ½Ê¿;;;;;;;;;;;;;
relutanct_figher_desc;Õâ¸ö¹ú¼ÒËÆºõÃ»ÓĞ×Ô¼ºµÄÒ°ĞÄ£¬Ò²²»Ô¸ÒâÎªÁíÒ»¸ö¹ú¼Ò¶øÕ½¡£;;;;;;;;;;;;;
silver_mine;Òø¿ó;;;;;;;;;;;;;
krakow_is_austrian;¿ËÀ­¿Æ·òÊÇ°ÂµØÀûµÄ;;;;;;;;;;;;;
great_irish_famine;°®¶ûÀ¼´ó¼¢»Ä;;;;;;;;;;;;;
preparations_to_kill;¼¯ÖĞÓª;;;;;;;;;;;;;
sunni_country;ĞÅÑöÑ·ÄáÅÉ;;;;;;;;;;;;;
shiite_country;ĞÅÑöÊ²Ò¶ÅÉ;;;;;;;;;;;;;
ibadi_country;ĞÅÑöÒÁ°Íµ×ÅÉ;;;;;;;;;;;;;
catholic_country;ĞÅÑöÌìÖ÷½Ì;;;;;;;;;;;;;
protestant_country;ĞÅÑöĞÂ½Ì;;;;;;;;;;;;;
mormon_country;ĞÅÑöÄ¦ÃÅ½Ì;;;;;;;;;;;;;
orthodox_country;ĞÅÑö¶«Õı½Ì;;;;;;;;;;;;;
coptic_country;ĞÅÑö¿ÆÆÕÌØÅÉ;;;;;;;;;;;;;
jewish_country;ĞÅÑöÓÌÌ«½Ì;;;;;;;;;;;;;
yazidi_country;ĞÅÑöµÂÂ³×ÈÅÉ;;;;;;;;;;;;;
mahayana_country;ĞÅÑö´ó³Ë·ğ½Ì;;;;;;;;;;;;;
gelugpa_country;ĞÅÑö»Æ½Ì;;;;;;;;;;;;;
theravada_country;ĞÅÑöĞ¡³Ë·ğ½Ì;;;;;;;;;;;;;
hindu_country;ĞÅÑöÓ¡¶È½Ì;;;;;;;;;;;;;
shinto_country;ĞÅÑöÉñµÀ½Ì;;;;;;;;;;;;;
sikh_country;ĞÅÑöÎı¿Ë½Ì;;;;;;;;;;;;;
animist_country;ĞÅÑö·ºÁé½Ì;;;;;;;;;;;;;
native_assimilation_act_policy;Ô­×¡ÃñÍ¬»¯·¨°¸;;;;;;;;;;;;;
native_assimilation_act_policy_desc;Õş¸®ÕıÔÚÅ¬Á¦Í¬»¯Ô­×¡ÃñÈË¿Ú¡£;;;;;;;;;;;;;
native_removal_act_policy;Ô­×¡ÃñÇıÖğÕş²ß;;;;;;;;;;;;;
native_removal_act_policy_desc;ÆçÊÓĞÔÕş²ßÖ¼ÔÚÏû³ıºÍÇıÖğÔ­×¡ÃñÈË¿Ú¡£;;;;;;;;;;;;;
african_integration_policy;·ÇÖŞÕûºÏÕş²ß;;;;;;;;;;;;;
native_assimilation_enacted;Ô­×¡ÃñÕûºÏÕş²ß;;;;;;;;;;;;;
new_world_nation;ĞÂÊÀ½ç¹ú¼Ò;;;;;;;;;;;;;
low_healthcare_poorly_funded;»ñµÃºÜÉÙ×Ê½ğµÄÒ½ÁÆ±£ÕÏÕş²ß;;;;;;;;;;;;;
desc_low_healthcare_poorly_funded;Õş¸®¶ÔĞĞÕş¹ÜÀíµÄÍ¶Èë¼õÉÙµ¼ÖÂÒ½ÁÆ±£½¡ÏµÍ³×Ê½ğ²»×ã¡£;;;;;;;;;;;;;
good_healthcare_poorly_funded;»ñµÃºÜÉÙ×Ê½ğµÄÒ½ÁÆ±£ÕÏÕş²ß;;;;;;;;;;;;;
desc_good_healthcare_poorly_funded;Õş¸®¶ÔĞĞÕş¹ÜÀíµÄÍ¶Èë¼õÉÙµ¼ÖÂÒ½ÁÆ±£½¡ÏµÍ³×Ê½ğ²»×ã¡£;;;;;;;;;;;;;
capital_health_care;µØ·½×Ê±¾Ò½ÁÆ±£ÕÏ;;;;;;;;;;;;;
local_trinket_health_care;ÏóÕ÷ĞÔÒ½ÁÆ±£ÕÏ;;;;;;;;;;;;;
local_low_health_care;µÍ¼¶Ò½ÁÆ±£ÕÏ;;;;;;;;;;;;;
local_acceptable_health_care;ÖĞ¼¶Ò½ÁÆ±£ÕÏ;;;;;;;;;;;;;
local_good_health_care;¸ß¼¶Ò½ÁÆ±£ÕÏ;;;;;;;;;;;;;
pearl_season;ÕäÖéá÷ÁÔ¼¾½Ú;;;;;;;;;;;;;
pearl_season_desc;Õâ¸öÊ¡µÄÈË¿ÚÕıÔÚ½øĞĞÀûÈó·áºñµÄÕäÖéá÷ÁÔ»î¶¯¡£;;;;;;;;;;;;;
religious_minority_oppression;±»Ñ¹ÆÈµÄ×Ú½ÌÉÙÊıÅÉ;;;;;;;;;;;;;
religious_minority_oppression_desc;×Ú½ÌÉÙÊıÈºÌåÊÜµ½Å°´ı£¬µ¼ÖÂÕâĞ©ÈËµÄ¶·ÕùĞÔºÍ¾õĞÑ¶È²»¶ÏÌá¸ß¡£;;;;;;;;;;;;;
armenian_diaspora;ÑÇÃÀÄáÑÇÇÈÃñ;;;;;;;;;;;;;
armenian_diaspora_desc;¸ÃÊ¡°üº¬À´×ÔÑÇÃÀÄáÑÇÇÈÃñµÄÉÙÊıÃñ×å¡£;;;;;;;;;;;;;
earthquake_devastation;±»µØÕğ´İ»Ù;;;;;;;;;;;;;
earthquake_devastation_desc;×î½üÒ»³¡Ç¿ÁÒµÄµØÕğ´İ»ÙÁËÕâ¸öÊ¡£¬Ôì³ÉÊıÇ§ÈËÎŞ¼Ò¿É¹é£¬ÈÅÂÒÁË´óÁ¿ÈËµÄÉú»î¡£;;;;;;;;;;;;;
education_fully_funded;ÓÅĞãµÄ½ÌÓıÏµÍ³;;;;;;;;;;;;;
health_care_fully_funded;ÓÅĞãµÄÒ½ÁÆ±£ÕÏ;;;;;;;;;;;;;
neglected_education;±»ºöÊÓµÄ½ÌÓı¾­·Ñ;;;;;;;;;;;;;
trinket_health_care_fully_funded;»ñµÃÈ«²¿×Ê½ğµÄÒ½ÁÆ±£ÕÏÕş²ß;;;;;;;;;;;;;
low_health_care_fully_funded;»ñµÃÈ«²¿×Ê½ğµÄÒ½ÁÆ±£ÕÏÕş²ß;;;;;;;;;;;;;
acceptable_health_care_fully_funded;»ñµÃÈ«²¿×Ê½ğµÄÒ½ÁÆ±£ÕÏÕş²ß;;;;;;;;;;;;;
good_health_care_fully_funded;»ñµÃÈ«²¿×Ê½ğµÄÒ½ÁÆ±£ÕÏÕş²ß;;;;;;;;;;;;;
low_schools_fully_funded;»ñµÃÈ«²¿×Ê½ğµÄ½ÌÓı;;;;;;;;;;;;;
acceptable_schools_fully_funded;»ñµÃÈ«²¿×Ê½ğµÄ½ÌÓı;;;;;;;;;;;;;
good_schools_fully_funded;»ñµÃÈ«²¿×Ê½ğµÄ½ÌÓı;;;;;;;;;;;;;
rally_tribesmen;¶¯Ô±²¿ÂäÃñ;;;;;;;;;;;;;
rally_tribesmen_desc;ÎÒÃÇ¹ú¼ÒµÄÒ»²¿·Ö¾Ó×¡×ÅÓµÓĞÓÎÄÁÉú»î·½Ê½ºÍÊı°ÙÄêÀúÊ·µÄÉĞÎäÎÄ»¯µÄ²¿Âä¡£Í¨¹ı½Ó´¥ÕâĞ©ÈË²¢ÎªÎÒÃÇµÄÊÂÒµÍÅ½áËûÃÇ£¬ÎÒÃÇ¿ÉÒÔ³ï¼¯¸ü¶àµÄ¾ü¶ÓÀ´ÊµÏÖÎÒÃÇ¹ú¼ÒµÄÃüÔË¡£;;;;;;;;;;;;;
tanzimat_land_reform;°ÂË¹ÂüÍÁµØ·¨µä;;;;;;;;;;;;;
tanzimat_land_reform_desc;°ÂË¹ÂüÍÁµØ·¨µäÊÇ°ÂË¹ÂüµÛ¹úÌ¹Ö¾ÂóÌØ¸Ä¸ïÊ±ÆÚÏµÍ³ÍÁµØ¸Ä¸ï¼Æ»®µÄ¿ªÊ¼¡£·¨ÂÉ±³ºóµÄÔ­ÒòÊÇË«ÖØµÄ¡£ £¨1£©Ôö¼ÓË°ÊÕ£¬£¨2£©¶ÔµØÇøÊµĞĞ¸ü´óµÄ¹ú¼Ò¿ØÖÆ¡£;;;;;;;;;;;;;
war_economy_ships;½ô¼±Ôì´¬;;;;;;;;;;;;;
preparing_for_war;×¼±¸Õ½Õù;;;;;;;;;;;;;
preparing_for_war_desc;Óë±±·½µÄÕ½Õù²»¿É±ÜÃâ£¬ÎÒÃÇ±ØĞë×¼±¸ºÃ¡£;;;;;;;;;;;;;
missionary_activity;´«½Ì»î¶¯ºÜ»îÔ¾;;;;;;;;;;;;;
missionary_activity_desc;Íâ¹ú´«½ÌÊ¿ÔÚÎÒ¹úºÜ»îÔ¾.;;;;;;;;;;;;;
exploiting_the_land;ÍÁµØ°şÏ÷;;;;;;;;;;;;;
desc_exploiting_the_land;ÖîºîÊ±´úÊÇÒ»¸öÎ£ÏÕ¶ø¼èĞÁµÄÊ±´ú£¬ËùÓĞµÄÍ³ÖÎÕß¶¼ÒªÏ÷¼õËûÃÇµÄ¿ªÖ§²¢ÇÒÑÏÀ÷µÄ°şÏ÷ËûÃÇµÄÈËÃñ£¬ÒÔ»ñµÃ¸ü¶àµÄÇ®;;;;;;;;;;;;;
province_small_immigration_boom;Local Immigration Boom;;;;;;;;;;;;;
desc_small_immigration_boom;ÓÉÓÚÁ¼ºÃµÄÉç»á¾­¼ÃÌõ¼ş£¬Õâ¸öÊ¡ÕıÔÚ¾­ÀúÒ»¸öÒÆÃñ·±ÈÙµÄ·¢Õ¹;;;;;;;;;;;;;
disunited_country;¹ú¼Ò·ÖÁÑ;;;;;;;;;;;;;
disunited_country_desc;Warlords, regionalism and outlaws threaten to rip our country apart. A good part of our manpower and government efforts are directed exclusively to maintain our country together. Our ruler is frequently in campaign against rebellious warlords.;;;;;;;;;;;;;
tewodros_reforms;ÌØÎÖµÂÂŞË¹¶şÊÀ(¿¨Èø¡¤º£Â¬);;;;;;;;;;;;;
tewodros_reforms_desc;ËäÈ»ÎÒÃÇÄ¿Ç°µÄÍ³ÖÎÕßÌØÎÖµÂÂŞË¹¶şÊÀ£¨¿¨Èøº£Â¬£©¿ÉÄÜÊÇ½üÆÚÀúÊ·ÉÏ×îºÃµÄÕ½ÂÔ¼ÒÖ®Ò»£¬µ«ËûÍ¬Ê±Ò²ÊÇÒ»¸öµÍ¼ú³öÉíÕß£¬ÕâÊÇÒ»¸ö·Ç·¨µÄĞĞÎª£¬ÕâÊ¹ÎÒÃÇµÄ¹ú¼ÒÔÚ±ğÈËµÄÑÛÖĞµØÎ»ÏÂ½µ¡£;;;;;;;;;;;;;
colonial_museum_of_natural_history;×ÔÈ»ÀúÊ·²©Îï¹İ;;;;;;;;;;;;;
colonial_museum_of_natural_history_desc;Ò»¸ö×ÔÈ»ÀúÊ·²©Îï¹İÔÚÎÒ¹úÕıÔÚ½¨Á¢;;;;;;;;;;;;;
plantation;ÖÖÖ²Ô°ºÍ¿óÉ½;;;;;;;;;;;;;
serial_killer;Á¬»·É±ÊÖ;;;;;;;;;;;;;
