russian_vladivostokSOV_desc;In July of 1860 the port of Vladivostok, or “Ruler of the East,” was founded near the Korean frontier.  It would become a major Russian trade port and shipbuilding yard. Eventually, it would become the focal point of an intercontinental railroad as well as a major scientific, cultural, and industrial center in its own right. The Czar dreamed that the city would become a hub connecting the west with the east. Perhaps the railroad to Vladivostok will eventually replace the Suez Canal as the bearer of goods and raw materials between the East and the West?;;;;;;;;;;;;;
treaty_of_tartuSOV_title;Ëş¶ûÍ¼ÌõÔ¼;;;;;;;;;;;;;
treaty_of_tartuSOV_desc;ÏÖÔÚÎÒÃÇÒÑ¾­°ÚÍÑÁË¶íÂŞË¹µÄÍ³ÖÎ£¬ÎÒÃÇÓ¦¸Ã½Ó½ü¶íÂŞË¹Õş¸®²¢ÌÖÂÛ¶Ô±´²ñÄ¦ºÍ¿¨ÀÛÀû°¢ÄÏ²¿µÄÖ÷ÕÅ£¬ÔÚÎÒÃÇ±»¾íÈëÎÒÃÇÎŞ·¨Ó®µÃµÄÁìÍÁÕ½ÕùÖ®Ç°¡£;;;;;;;;;;;;;
finnish_diet;·ÒÀ¼Òé»á;;;;;;;;;;;;;
finnish_diet_title;·ÒÀ¼Òé»á;;;;;;;;;;;;;
finnish_diet_short;·ÒÀ¼Òé»á;;;;;;;;;;;;;
finnish_diet_setup;·ÒÀ¼Òé»á;;;;;;;;;;;;;
finnish_diet_desc;Ö±µ½1863Äê6ÔÂ£¬ÔÚ¿ËÀïÃ×ÑÇÕ½Õù·¢ÉúÖ®ºó£¬ÑÇÀúÉ½´ó¶şÊÀÔÙ´ÎÖÂµç·ÒÀ¼Òé»á¡£ 9ÔÂ18ÈÕ£¬¿ªÄ»Ê½¾ÙĞĞ£¬»ÊµÛĞû²¼Ëû³ĞÅµ½«¸Ä±äÏÜ·¨¡£ ÕâĞ©±ä»¯°üÀ¨Ê¹Òé»á³ÉÎªÒ»¸ö¶¨ÆÚÕÙ¼¯µÄ»ú¹¹£¬ÕâÊÇ1867Äê1ÔÂÒé»áÔÙ´ÎÕÙ¿ªÊ±ÓÉ»ÊµÛ±£ÁôµÄ³ĞÅµ¡£½á¹ûÊÇ¶íÂŞË¹µÛ¹úÄÚµÄ·ÒÀ¼×ÔÖÎ¸ü¼Ó³äÊµ£¬·ÒÀ¼Òé»áºÍÉ³»ÊµÄ¹ØÏµµÃµ½¸ÄÉÆ ¡£;;;;;;;;;;;;;
switch_to_early_russian_tech;¶«Õı½Ì£¬×¨ÖÆÓëÃñ×åÌØĞÔ£¡;;;;;;;;;;;;;
switch_to_early_russian_tech_title;¶«Õı½Ì£¬×¨ÖÆÓëÃñ×åÌØĞÔ£¡;;;;;;;;;;;;;
switch_to_early_russian_tech_short;¶«Õı½Ì£¬×¨ÖÆÓëÃñ×åÌØĞÔ£¡;;;;;;;;;;;;;
switch_to_early_russian_tech_setup;¶«Õı½Ì£¬×¨ÖÆÓëÃñ×åÌØĞÔ£¡;;;;;;;;;;;;;
switch_to_early_russian_tech_desc;¶«Õı½Ì£¬×¨ÖÆºÍÌØĞÔ£¬Ò²±»³ÆÎª¹Ù·½Ãñ×åÕş²ß£¬ÊÇ¶íÂŞË¹»ÊµÛÄá¹ÅÀ­Ò»ÊÀµÄÖ÷µ¼ÒâÊ¶ĞÎÌ¬Ñ§Ëµ¡£¹Ù·½Ãñ×åÕş²ßµÄ¡°ÈıÎ»Ò»Ìå¡±×î³õÓÉ½ÌÓı²¿³¤Ğ»¶û¸Ç¡¤ÎÚÍßÂŞ·òÔÚ1833Äê4ÔÂ2ÈÕ¸øÏÂÊô½ÌÓı¹¤×÷ÕßµÄÍ¨º¯ÖĞÌá³ö¡£ËüºÜ¿ì±»Äá¹ÅÀ­ºÍËûµÄÕş¸®Ëù½ÓÊÜ£¬²¢»ñµÃÁË¹ã·ºµÄ¹«ÖÚÈÏ¿É£¬µÃµ½ÁËÃ×¹şÒÁ¶û¡¤²¨¸ê¶¡£¬·Ñ°Â¶à¶û¡¤Í¼ÇĞÇĞ·òºÍÄá¹ÅÀ­¡¤¹û¸êÀíµÈÖªÊ¶·Ö×ÓµÄÖ§³Ö¡£ ¸ÃÕş²ßµÄÅúÆÀÕßÈÏÎªÕâÒ»Ô­ÔòÊÇ¶Ô¶íÂŞË¹»¯µÄºôÓõ¡£È»¶ø£¬Ëü´æÔÚµÄÊÂÊµ£¬¼´¶íÂŞË¹×Ô16ÊÀ¼ÍÒÔÀ´µÄµÚÒ»¸öÈ«¹úÕşÖÎÒâÊ¶ĞÎÌ¬£¬±íÃ÷ÁË¸Ã¹úÕıÔÚÔÍÄğÏòÏÖ´ú»¯¹ı¶É¡£;;;;;;;;;;;;;
switch_to_russian_intelligentsia;¶í¹úÖªÊ¶½×²ã;;;;;;;;;;;;;
switch_to_russian_intelligentsia_title;¶í¹úÖªÊ¶½×²ã;;;;;;;;;;;;;
switch_to_russian_intelligentsia_short;¶í¹úÖªÊ¶½×²ã;;;;;;;;;;;;;
switch_to_russian_intelligentsia_setup;¶í¹úÖªÊ¶½×²ã;;;;;;;;;;;;;
switch_to_russian_intelligentsia_desc;¿ËÀïÃ×ÑÇÕ½Õù»½ĞÑÁËĞÂµÄ¶íÂŞË¹»ÊµÛÑÇÀúÉ½´ó¶şÊÀ£¨1855Äê3ÔÂ½ÓÌæÄá¹ÅÀ­Ò»ÊÀ£©£¬ĞèÒª¿Ë·ş¶íÂŞË¹µÄÂäºó£¬ÒÔ±ãÓëÆäËûÅ·ÖŞ´ó¹ú³É¹¦¾ºÕù¡£Óë´ËÍ¬Ê±£¬ÊÜ¹ı¶íÂŞË¹½ÌÓıµÄ¾«Ó¢ÃÇÕıÔÚÅî²ª·¢Õ¹ÎÄ»¯£¬ÕşÖÎºÍ¼¼Êõ¡£¸ù¾İËûÃÇ¶Ô¶íÂŞË¹Î´À´Ó¦¸Ã²ÉÈ¡µÄÂ·¾¶µÄ¹Ûµã£¬Õâ¸ö¾«Ó¢½×²ã·ÖÎªË¹À­·òÅÉºÍÎ÷»¯ÅÉ£¬ËûÃÇËù´ú±íµÄÉç»á½×²ã±»³ÆÎªÖªÊ¶·Ö×Ó¡£;;;;;;;;;;;;;
