EVTDESC600054;俄罗斯和普鲁士同意我们提出的解决方案。经三国同意，我们的部队已准备好部署并镇压波兰叛乱。;;;;;;;;;;;;;
EVT600054OPTA;向克拉科夫进军！为了皇帝！;;;;;;;;;;;;;
EVT600054OPTB;仔细想想，我们现在没法打仗。;;;;;;;;;;;;;
EVTNAME600055;克拉科夫的命运;;;;;;;;;;;;;
EVTDESC600055;一个或多个国家不同意我们对波兰叛乱分子的解决方案。现在行动可能会激怒他们，但不采取行动可能会使波兰人更加大胆。;;;;;;;;;;;;;
EVT600055OPTA;我们不需要他们的批准！ 我们将前往克拉科夫。;;;;;;;;;;;;;
EVT600055OPTB;或许让这事过去是更加明智的选择。;;;;;;;;;;;;;
EVTNAME600056;波兰民族主义;;;;;;;;;;;;;
EVTDESC600056;随着克拉科夫革命的成功，这座城市被用作行动的基地，以扰乱我们在波兰领土上的活动，并煽动波兰公民反叛。 我们的外交官说这只会在城市陷落时结束。;;;;;;;;;;;;;
EVT600056OPTA;诅咒！;;;;;;;;;;;;;
EVTNAME600057;红党胜利;;;;;;;;;;;;;
EVTDESC600057;红党反叛分子占领了政府并迫使总统奥里布下台。曾在巴西流亡的弗卢克图奥索·里维拉回来后现在担任该国临时总统，直到下次选举。前白党总统曼努埃尔·奥里韦被迫逃离该国流亡布宜诺斯艾利斯。里维拉解散了议会，要求举行大选并在上议院指派亲红党政客，而红党领袖正在放下武器并捐赠以帮助红党政府。寻求罗萨斯垮台的法国和英国也在寻求帮助。;;;;;;;;;;;;;
EVTOPT600057A;弗卢克图奥索·里维拉万岁！;;;;;;;;;;;;;
EVTNAME600058;奥里韦流亡;;;;;;;;;;;;;
EVTDESC600058;来自乌拉圭的曼努埃尔·奥里韦总统被红党罢免，并逃往布宜诺斯艾利斯。布宜诺斯艾利斯省长和阿根廷联邦总统胡安·曼努埃尔·德·罗萨斯接受了他为合宪总统，并很快向他提供了阿根廷联邦军队的指挥权。乌拉圭临时总统，红党领导人里维拉对罗萨斯和联邦极为敌视，这要归功于罗萨斯和其他阿根廷联邦党人过去支持奥里韦，因为意识形态的差异。里维拉现在接纳阿根廷流亡者，这可能会在将来造成问题。;;;;;;;;;;;;;
EVTOPT600058A;阿根廷永远不会承认里维拉为总统。;;;;;;;;;;;;;
EVTOPT600058B;最好不要引起冲突的风险。;;;;;;;;;;;;;
EVTNAME600059;红党的崛起;;;;;;;;;;;;;
EVTDESC600059;The political scene in Uruguay during the 1830s became split between two parties, the conservative Blancos ("Whites") and the liberal Colorados (literally "coloureds", more usually "Reds"). The Colorados were led by Fructuoso Rivera and represented the business interests of Montevideo. The Blancos were headed by Manuel Oribe, who looked after the agricultural interests of the countryside and promoted protectionism. The two groups took their names from the color of the armbands that they wore. Initially, the Colorados wore blue, but when it faded in the sun, they replaced it with red. \n \n The Uruguayan Constitution of 1830 didn't anticipate the sharing of political power between parties, which forced the minorities to resort to revolution.;;;;;;;;;;;;;
EVTOPT600059A;麻烦制造者，他们中的很多都是。;;;;;;;;;;;;;
EVTNAME600060;奥里韦的军队;;;;;;;;;;;;;
EVTDESC600060;随着我们军队的破坏，奥里韦抓住机会夺取了农村。现在，他们正在进入首都。;;;;;;;;;;;;;
EVTOPT600060A;这对我们来说不是很好。;;;;;;;;;;;;;
EVTNAME6000061;阿根廷统一派;;;;;;;;;;;;;
EVTDESC6000061;很长一段时间，阿根廷有着两种国家组组织方式。统一主义者或统一派是布宜诺斯艾利斯统一国家（中央政府）概念的支持者，他们由胡安·拉瓦耶领导。他们反对阿根廷联邦党人，联邦党人想要由胡安·曼努埃尔·德·罗萨斯领导的独立省份的联合。同情我们政府的统一派在1831年被击败后逃离阿根廷流亡。罗萨斯，即所谓的法律恢复者，在他的专制统治下长期控制阿根廷联邦。他们庇护奥里韦，他声称仍然是总统，他们的政府对我们的政府怀有敌意。我们最值得信赖的领袖认为现在是时候准备战争了，为此我们可以通过使用我们的统一派朋友来削弱联邦。;;;;;;;;;;;;;
EVTOPT6000061A;联系科连特斯州长赫纳罗·贝隆·德·阿斯特拉达。;;;;;;;;;;;;;
EVTOPT600061B;放手吧，罗萨斯肯定不会再干涉乌拉圭了。;;;;;;;;;;;;;
EVTNAME600062;阿根廷联邦派;;;;;;;;;;;;;
EVTDESC600062;很长一段时间，阿根廷有着两种国家组组织方式。统一主义者或统一派是布宜诺斯艾利斯统一国家（中央政府）概念的支持者，他们由胡安·拉瓦耶领导。他们反对阿根廷联邦党人，联邦党人想要由胡安·曼努埃尔·德·罗萨斯领导的独立省份的联合。同情我们政府的统一派在1831年被击败后逃离阿根廷流亡。罗萨斯，即所谓的法律恢复者，在他的专制统治下长期控制阿根廷联邦。现在，我们在乌拉圭的朋友们击败了白党，并承诺如果我们要与联邦派作战以结束罗萨斯的专制统治，就会支持我们。;;;;;;;;;;;;;
EVTOPT600062A;告诉他们我们准备好战争了。;;;;;;;;;;;;;
EVTNAME600063;大战争;;;;;;;;;;;;;
EVTDESC600063;科连特斯州长赫纳罗·贝隆·德·阿斯特拉达承诺支持我们与罗萨斯的斗争。现在已经到了让世界摆脱暴君的时刻。如果我们现在退缩，我们的政府可能看起来弱小。法国和英国长期以来对罗萨斯的消耗，肯定会帮助我们进行斗争。;;;;;;;;;;;;;
EVTOPT600063A;通知领袖。动员军队。罗萨斯会倒下的。;;;;;;;;;;;;;
EVTOPT600063B;这是一个危险的举动。让白党和罗萨斯和平相处吧。;;;;;;;;;;;;;
EVTOPT600063C;等待时机。;;;;;;;;;;;;;
EVTNAME600064;里维拉退缩;;;;;;;;;;;;;
EVTDESC600064;乌拉圭总统退出了与罗萨斯的战争，但罗萨斯知道这个计划。 这与之前的消耗相结合，肯定会导致对他的战争。;;;;;;;;;;;;;
EVTOPT600064A;战至最后一人！;;;;;;;;;;;;;
EVTOPT600064B;是时候退一步了。;;;;;;;;;;;;;
EVTNAME600065;乌拉圭的侵略;;;;;;;;;;;;;
EVTDESC600065;乌拉圭总统里维拉说服州长赫纳罗·贝隆·德·阿斯特拉达支持他和科连特斯反抗布宜诺斯艾利斯。乌拉圭正在准备对我们进行战争，他们试图废掉罗萨斯。;;;;;;;;;;;;;
EVTOPT600065A;那个蠢货！;;;;;;;;;;;;;
EVTNAME600066;意大利军团;;;;;;;;;;;;;
EVTDESC600066;朱塞佩·加里波第和他的妻子一起搬进了蒙得维的亚已经有一段时间了。 作为一名宣誓反对暴政的战士，他现在提供帮助，建立蒙得维的亚对抗奥里韦和罗萨斯的防御，并提出领导一支由外国士兵组成的意大利军团，帮助我们对抗罗萨斯的暴政。 此外，我们得到建议，像白党计划的一样在乌拉圭进行和废除奴隶制，这样我们就可以有更多的士兵参加战争。;;;;;;;;;;;;;
EVTOPT600066A;我们欢迎他和他的士兵。;;;;;;;;;;;;;
EVTOPT600066B;我们不需要任何帮助。;;;;;;;;;;;;;
EVTNAME600067;蒙得维的亚的防御;;;;;;;;;;;;;
EVTDESC600067;意大利加里波第军团已经完成了整个城市的堡垒和路障的建设。 毫无疑问，这将帮助我们战争。;;;;;;;;;;;;;
EVTOPT600067A;太棒了！;;;;;;;;;;;;;
EVTNAME600068;加里波第占领了一个省;;;;;;;;;;;;;
EVTDESC600068;意大利军团击败了一个省的敌人并将其夺回，并将它归还给我们。;;;;;;;;;;;;;
EVTOPT600068A;太棒了！;;;;;;;;;;;;;
EVTNAME600069;白党的陨落;;;;;;;;;;;;;
EVTDESC600069;经过多年的奋斗，白党正在失去力量。 我们的国家一旦被内战撕裂，就开始团结起来，革命的火焰正在消亡。;;;;;;;;;;;;;
EVTOPT600069A;终于。;;;;;;;;;;;;;
EVTNAME600070;巴西干预;;;;;;;;;;;;;
EVTDESC600070;与阿根廷和白党的战争已经花费太多，我们的人民希望内部和外部的和平。巴西人对冲突和我们的国家表现出一些兴趣，他们将在与罗萨斯和奥里韦的斗争中帮助我们。我们的外交官开始谈判，巴西人要求的条件是乌拉圭河的自由航行，税收和贸易利益，放弃我们对南里奥格兰德州边界的要求以及承认巴西干涉我国内政的权利。\n\n获得巴西帮助毫无疑问会使战争对我们有利，而且比冒另一个白党政府的风险要强。;;;;;;;;;;;;;
EVTOPT600070A;我肯定不会有什么问题。请求他们帮助。;;;;;;;;;;;;;
EVTOPT600070B;我们自己可以处理这场战争。;;;;;;;;;;;;;
EVTNAME600071;乌拉圭向我们求援;;;;;;;;;;;;;
EVTDESC600071;很长一段时间，乌拉圭陷入混乱。它与不太喜欢我们的白党和同样不太喜欢我们的阿根廷人作战。但战争并不顺利，他们正在寻求我们的帮助。为了换取我们的帮助，他们为我国提出了一些好处，例如乌拉圭河自由航行条约，税收和贸易利益，放弃他们对南里奥格兰德州边界的宣称以及承认巴西干涉乌拉圭内政的权利。毫无疑问，这将使我们各国紧密团结在一起，可以成为美洲大陆南部巴西霸权的开端。;;;;;;;;;;;;;
EVTOPT600071A;同意这些条件。;;;;;;;;;;;;;
EVTOPT600071B;我们现在没法帮助他们。;;;;;;;;;;;;;
EVTNAME600072;势力影响;;;;;;;;;;;;;
EVTDESC600072;经过多年的权力斗争，红党和白党都对混乱感到厌倦。在$YEAR$年，他们达成了一个界定影响范围的协议：红党将控制蒙得维的亚和沿海地区，白党将以其农业庄园统治腹地。 此外，白党还获得了一笔总付款，以弥补他们在蒙得维的亚的股份损失。;;;;;;;;;;;;;
EVTOPT600072A;我们终于可以有一些空间了。;;;;;;;;;;;;;
EVTOPT600072B;没必要。我们现任政府将始终拥有权力。;;;;;;;;;;;;;
EVTNAME600073;势力影响;;;;;;;;;;;;;
EVTDESC600073;白党和红党终于学会了分享政治权力。这将严重减少双方之间的反叛和侵略。;;;;;;;;;;;;;
EVTOPT600073A;乌拉圭可以休息了。;;;;;;;;;;;;;
EVTNAME700000;弗朗西亚之死;;;;;;;;;;;;;
EVTDESC700000;巴拉圭最高独裁者何塞·加斯帕尔·罗德里格斯·德·弗朗西亚采取了几项预防暗杀的措施。他会自己锁上宫殿门，展开他妹妹制作的雪茄，以确保没有毒药，准备自己的巴拉狗伴侣，并枕着手枪睡觉。没有人可以在他的六步之内，甚至在他附近拄着拐杖。每当他出去骑马时，他都会沿着路线连根拔起所有灌木和树木，这样刺客就无法掩饰。所有百叶窗都必须关闭，行人在经过时不得不在他面前匍匐前进。感觉到他的死亡，他摧毁了他所有的文件，拒绝了医疗援助，甚至还用他的军刀殴打医生。在这一天，弗朗西亚呼吸了他的最后一次并去世了。弗朗西亚离开国库时的资金至少是他上任时的两倍，其中包括36,500比索的未用工资，相当于几年的工资。他的女儿在去世后烧毁了所有的家具。;;;;;;;;;;;;;
EVTOPT700000A;一个时代的结束。;;;;;;;;;;;;;
EVTNAME700001;卡洛斯·洛佩斯的崛起;;;;;;;;;;;;;
EVTDESC700001;弗朗西亚的侄子卡洛斯·安东尼奥·洛佩斯·因斯弗兰吸引了独裁者和叔叔的敌意，他被迫躲藏了好几年。他是弗朗西亚去世后统治该国的简短军政府的秘书，今天，自弗朗西亚去世以来多年的混乱和混乱之后，他被选为该国的第一任领事——一个与总统相当的职位——与马里亚诺·罗克·阿隆索一起统治 。;;;;;;;;;;;;;
EVTOPT700001A;巴拉圭的未来将会如何？;;;;;;;;;;;;;
EVTNAME700002;卡洛斯·洛佩斯夺权;;;;;;;;;;;;;
EVTDESC700002;巴拉圭的领事卡洛斯·洛佩斯，放逐了罗克并宣布了独裁权力。国会批准了第一部巴拉圭宪法——可能是洛佩兹本人的作品。几个月后，国会将他的职位从领事改为总统，并选举他担任新职位，为期10年。宪法不仅在法律上批准了洛佩斯的独裁权力，而且还没有保障公民权利。实际上，文本中甚至没有提到“自由”这个词。\n他的政府现在正在将资源用于发展物质资源和加强国家的军事力量。他的第一个行动之一是通过建造堡垒和建立村庄来加强巴拉圭对查科地区的控制。;;;;;;;;;;;;;
EVTOPT700002A;为了巴拉圭的荣耀！;;;;;;;;;;;;;
EVTOPT700002B;试着为民主而战！;;;;;;;;;;;;;
EVTNAME700003;外交政策;;;;;;;;;;;;;
EVTDESC700003;洛佩斯领导极其激进的外交政策，经常导致与其他政府的摩擦。 1853年，他拒绝批准与美国的商业和航海条约，并开始没收居住在巴拉圭的美国公民的财产。 由于与英国的争执，洛佩斯关闭巴拉圭海域的外国战舰。 今天，巴拉圭士兵向一艘参与对巴拉那河进行科学调查的美国船只开火，造成一名美国船员死亡。;;;;;;;;;;;;;
EVTOPT700003A;谁赶跑了洋基人？;;;;;;;;;;;;;
EVTOPT700003B;进行正式道歉。;;;;;;;;;;;;;
EVTNAME700004;远征巴拉圭;;;;;;;;;;;;;
EVTDESC700004;几年前，当巴拉圭军队开火时，美国船只水上女巫号正在对巴拉那河进行科学考察。 巴拉圭独裁者卡洛斯·洛佩斯未能对这种侵略行为进行正式道歉。这种侮辱持续了很长时间。 现在，美国国会授权派遣一个海军中队前往巴拉圭以报复巴拉圭的炮火，他们炮击水上女巫号，导致一名美国公民即该船的舵手死亡。;;;;;;;;;;;;;
EVTOPT700004A;是时候展现美国的炮舰外交了。;;;;;;;;;;;;;
EVTOPT700004B;放下这件事，这不值得。;;;;;;;;;;;;;
EVTNAME700005;美利坚合众国要求军事通行权;;;;;;;;;;;;;
EVTDESC700005;美国和巴拉圭之间的紧张关系在今年达到了临界点，因为美国计划就巴拉那河上的一艘船的炮击事件寻求道歉。 美利坚合众国要求我们的政府提供军事通行，以便他们可以进入巴拉圭领土进行报复。;;;;;;;;;;;;;
EVTOPT700005A;洋基人可以从我们的领土上过去。;;;;;;;;;;;;;
EVTOPT700005B;我们不想卷入这件事。;;;;;;;;;;;;;
EVTNAME700006;乌拉圭给我们军事通行;;;;;;;;;;;;;
EVTDESC700006;乌拉圭政府为我们对巴拉圭的远征提供了军事通行。;;;;;;;;;;;;;
EVTOPT700006A;联络舰队司令威廉·B.·舒布里克，开始远征。;;;;;;;;;;;;;
EVTOPT700006B;最好把这个问题抛在脑后。;;;;;;;;;;;;;
EVTNAME700007;乌拉圭拒绝给予军事通行权;;;;;;;;;;;;;
EVTDESC700007;乌拉圭政府拒绝为我们对巴拉圭的远征提供军事通行。;;;;;;;;;;;;;
EVTOPT700007A;远征将以另一种方式进行。;;;;;;;;;;;;;
EVTOPT700007B;最好把这件事抛在脑后。;;;;;;;;;;;;;
EVTNAME700008;美利坚合众国的远征;;;;;;;;;;;;;
EVTDESC700008;美利坚合众国派遣一支远征军以让我们对其中一艘舰艇的袭击事件进行正式道歉。有传言说海岸有扬基船，乌拉圭人让洋基军队通过他们的领土，如果他们这样做，我们可能会面临失败，这将导致我们的政府动摇。;;;;;;;;;;;;;
EVTOPT700008A;向他们发送正式道歉并支付赔偿金。;;;;;;;;;;;;;
EVTOPT700008B;巴拉圭人永远不会屈服！;;;;;;;;;;;;;
EVTOPT700008C;让时间解决吧。;;;;;;;;;;;;;
EVTNAME700009;远征结束;;;;;;;;;;;;;
EVTDESC700009;我们的军队向巴拉那河派遣了几艘炮艇，用于巴拉圭的目标练习和军事演习。 在几个月的炮舰外交和一些我们的军事示威后巴拉圭同意发出正式道歉，并已经为我们的水手死亡支付了赔偿金。;;;;;;;;;;;;;
EVTOPT700009A;正义得到了伸张。;;;;;;;;;;;;;
EVTOPT700009B;我们已经得到了赔偿？ 好！ 现在继续战争。;;;;;;;;;;;;;
EVTNAME700010;巴拉圭占领米西奥内斯;;;;;;;;;;;;;
EVTDESC700010;巴拉圭独裁者在一夜之间建造了一座堡垒并占领了米西奥内斯省，声称该地种族多数是瓜拉尼人，因此应由他统治。;;;;;;;;;;;;;
EVTOPT700010A;无关紧要，巴拉圭是阿根廷的一个省。;;;;;;;;;;;;;
EVTNAME700011;弗朗西亚的乌托邦;;;;;;;;;;;;;
EVTDESC700011;何塞·加斯帕尔·罗德里格斯·德·弗朗西亚-韦拉斯科博士是巴拉圭的律师，也是巴拉圭的独裁者他最初是一名哲学教授，在担任律师期间进入亚松森的参事会，并成为了参事会的负责人。在宣布建立巴拉圭共和国之后，他成为南美洲重要的政治领导人，并最终成为最高领导人，然后被宣布为终身独裁者。\n受法国革命理想的启发，弗朗西亚试图建立一个基于卢梭社会契约的乌托邦。虽然他努力争取人民的平等，但弗朗西亚无情地摧毁了任何反对派，并建立了一个警察国家，监禁所有他认为煽动叛乱的人。\n弗朗西亚过着简朴的生活方式，除了一些书籍和家具外，他唯一的财产就是一个烟盒和一个锡制糖果盒。;;;;;;;;;;;;;
EVTOPT700011A;愿他长寿！;;;;;;;;;;;;;
EVTNAME700012;暗箭伤人;;;;;;;;;;;;;
EVTDESC700012;在收到我们的赔偿和道歉后，美国决定向我们宣战。 结果，他们在世界眼中的声誉下降了，但对我们国家的后果会是什么呢？;;;;;;;;;;;;;
EVTOPT700012A;背叛的杂种！;;;;;;;;;;;;;
EVTNAME500000;波兰组织法;;;;;;;;;;;;;
EVTDESC500000;波兰王国的“组织法”是一项规约，在俄属波兰11月起义失败后取代了1815年的宪法。该法规于1832年3月在被占领的华沙由伊凡·费奥多罗维奇·帕斯克维奇元帅宣布，他自称为总督。由俄罗斯皇帝尼古拉一世签署的“规约”取代了波兰王国与俄罗斯帝国之间的联合统治，将波兰“永久地融入”俄罗斯。废除了王国议会，其军队与俄罗斯军队合并。 \n注意：会议波兰是一个极难玩的次国家。你不会得到任何士兵，当波兰起义开始时你可能会输掉游戏。;;;;;;;;;;;;;
EVTOPT500000A;波兰人何时才能得到自由？;;;;;;;;;;;;;
EVTNAME500001;The Polish Uprising of $YEAR$;;;;;;;;;;;;;
EVTDESC500001;在最近的战争之后，我们在波兰和我们帝国其他部分的臣民开始变得焦躁不安。起义开始于年轻的波兰人反对被征入$COUNTRY_ADJ$军队。波兰立陶宛高级官员和各种政治家很快加入了这一行列。 仅$YEAR$年在华沙就举行了116次示威活动。 其中大部分示威都与$COUNTRY_ADJ$军队发生了冲突。 尽管有$COUNTRY_ADJ$警察的干涉，但是在一条重要河流的桥上举行了一场象征性的唱赞美诗歌的波兰人和立陶宛人集会。人群在立陶宛语和白俄罗斯语中演唱“天佑波兰”。 早在$YEAR$年，$COUNTRY_ADJ$政府就在科夫诺和格罗德诺以及其他几个波兰人占多数的省份实施了紧急状态。公共集会被禁止，一些公共领导人被宣布为不法分子。这种情况有可能在无政府状态中瓦解。;;;;;;;;;;;;;
EVTOPT500001A;立刻镇压他们。;;;;;;;;;;;;;
EVTOPT500001C;让他们自由。;;;;;;;;;;;;;
EVTOPT500001D;向波兰进军！;;;;;;;;;;;;;
EVTNAME500002;波兰起义;;;;;;;;;;;;;
EVTDESC500002;Polish subjects of Russia, together with some other nationalities in the territory of the former Polish-Lithuanian Commonwealth, started a general uprising against the Russians. There is an outcry from some sectors of our population to support Polish freedom, but there wouldn't be any problems if we stayed neutral on this matter either.;;;;;;;;;;;;;
EVTOPT500002A;尽一切努力支持波兰人。;;;;;;;;;;;;;
EVTOPT500002B;谴责$FROMCOUNTRY$的行动。;;;;;;;;;;;;;
EVTOPT500002C;在此事上保持中立。;;;;;;;;;;;;;
EVTOPT500002D;宣布我们对$FROMCOUNTRY$的支持。;;;;;;;;;;;;;
EVTNAME500003;波兰叛乱被粉碎;;;;;;;;;;;;;
EVTDESC500003;叛乱将军特劳古特和波兰政府的其他四名成员被$COUNTRY_ADJ$军队逮捕并在华沙城堡被处决。在战争期间，发生了几次战斗和小规模冲突，约有二万五千名波兰人被杀。$COUNTRY_ADJ$$MONARCHTITLE$通过法律和法令，使土地成为$COUNTRY$领土不可分割的一部分，现在剩下的就是决定叛乱分子的命运。;;;;;;;;;;;;;
EVTOPT500003A;会有严厉的报复。;;;;;;;;;;;;;
EVTOPT500003B;对他们宽容。;;;;;;;;;;;;;
EVTNAME132002;Government Overthrown in $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC132002;我们在$FROMCOUNTRY$的傀儡政府被推翻，新政府宣布不接受我们的任何命令！;;;;;;;;;;;;;
EVTNAME4661006;玻利维亚-阿根廷边境条约;;;;;;;;;;;;;
EVTDESC4661006;长期以来，玻利维亚和阿根廷之间的边界一直受到来自两国的领袖的影响，这些省份被多次袭击和征服。玻利维亚人征服了阿根廷的科奇诺卡，以企图阻止阿根廷领袖袭击玻利维亚的乡村作为理由。在最近的战争之后，阿根廷人占领了科奇诺卡和塔里哈，后者被一些阿根廷北部领袖称为阿根廷的一部分，但该省长期以来一直由玻利维亚统治，主要是玻利维亚人口。现在，在战后和平谈判之后，我们的外交官提议我们提出解决玻利维亚和阿根廷之间边界的问题。我们外交官计算得出的最好协议就是放弃我们对科奇诺卡，乌奎亚，胡胡伊和萨尔塔的所有宣称，以换取塔里哈的回归以及他们在该省放弃他们的要求。;;;;;;;;;;;;;
EVTOPT4661006A;提出建议。;;;;;;;;;;;;;
EVTOPT4661006B;我们不会放弃我们的宣称。;;;;;;;;;;;;;
EVTDESC4661007;长期以来，玻利维亚和阿根廷之间的边界一直受到来自两国的领袖的影响，这些省份被多次袭击和征服。玻利维亚人征服了阿根廷的科奇诺卡，以企图阻止阿根廷领袖袭击玻利维亚的乡村作为理由。在最近的战争之后，阿根廷人占领了科奇诺卡和塔里哈，后者被一些阿根廷北部领袖称为阿根廷的一部分，但该省长期以来一直由玻利维亚统治，主要是玻利维亚人口。现在，在战后和平谈判之后，我们的外交官提议我们提出解决玻利维亚和阿根廷之间边界的问题。他们提出放弃在科奇诺卡，乌奎亚，胡胡伊和萨尔塔的所有宣称，以换取塔里哈的回归以及我们放弃在该省的宣称。;;;;;;;;;;;;;
EVTOPT4661007A;我们同意他们的提案。;;;;;;;;;;;;;
EVTOPT4661007B;我们不会放弃我们的战利品。;;;;;;;;;;;;;
EVTNAME4661008;阿根廷同意;;;;;;;;;;;;;
EVTDESC4661008;阿根廷人同意了我们的建议，塔里哈正在归还给我们。;;;;;;;;;;;;;
EVTOPT4661008A;好消息！;;;;;;;;;;;;;
EVTNAME97051;新首都！;;;;;;;;;;;;;
EVTDESC97051;在联邦解体后，玻利维亚新任总统宣布了一项法律，将丘基萨卡市作为玻利维亚首都，并将其改名为革命领袖安东尼奥·何塞·苏克雷的名字。;;;;;;;;;;;;;
EVT970501PTA;为了玻利维亚的荣耀！！;;;;;;;;;;;;;
EVTPDII50000;共和党政变;;;;;;;;;;;;;
EVTDESC50000;奴隶制的终结导致这个国家拥有巨大的政治，经济和社会力量的富裕和强大的咖啡农在明显转向支持共和主义。为了避免共和党的反对，政府采取了一系列信贷和军事政策以及改革来安抚土地所有者。 政府采取的措施使平民共和党人和军队中的实证主义者感到震惊。他们看到它会削弱对自己目标的支持，并且更有胆量采取进一步行动。对他们来说，它已成为“现在或从未”的案例。虽然巴西大多数人不希望改变政府的形式，但平民共和党人开始向实证主义官员施加压力，推翻君主制。实证主义者于1889年11月15日发起政变并试图建立一个共和国。在这期间，佩德罗二世没有表现出任何情绪，似乎对结果漠不关心。他只评论说：;;;;;;;;;;;;;
EVTOPTA50000;如果是这样的话，我会退休。 我工作太多而且累了。 现在我会休息。;;;;;;;;;;;;;
EVTOPTB50000;粉碎叛乱！;;;;;;;;;;;;;
vargastitle;热图利奥·瓦加斯的崛起;;;;;;;;;;;;;
